State,City,Year,Month,Day,Store type,Price per kilogram
Guanajuato,León,2014,8,18,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,18,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,18,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,18,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,18,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,18,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,18,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,18,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,18,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,18,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,18,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,18,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,18,Mom and Pop Store,12.67
Puebla,Puebla,2014,8,18,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,18,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,18,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,18,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,18,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,18,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,18,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,18,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,18,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,18,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,18,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,18,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,18,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,18,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,18,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,18,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,18,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,18,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,18,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,18,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,18,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,18,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,18,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,18,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,8,20,Mom and Pop Store,12.33
Baja California,Mexicali,2014,8,20,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,20,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,8,20,Mom and Pop Store,14.25
Campeche,Campeche,2014,8,20,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,8,20,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,8,20,Mom and Pop Store,12.4
Coahuila,Torreón,2014,8,20,Mom and Pop Store,12.1
Colima,Colima,2014,8,20,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,8,20,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,8,20,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,8,20,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,8,20,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,20,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,20,Mom and Pop Store,10.89
Durango,Durango,2014,8,20,Mom and Pop Store,11.75
Durango,Gómez Palacio,2014,8,20,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,8,20,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,8,20,Mom and Pop Store,11.5
Guanajuato,León,2014,8,20,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,20,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,20,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,20,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,20,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,20,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,20,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,20,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,20,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,20,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,20,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,20,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,20,Mom and Pop Store,12.67
Puebla,Puebla,2014,8,20,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,20,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,20,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,20,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,20,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,20,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,20,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,20,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,20,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,20,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,20,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,20,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,20,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,20,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,20,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,20,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,20,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,20,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,20,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,20,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,20,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,20,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,20,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,20,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,8,22,Mom and Pop Store,12.33
Baja California,Mexicali,2014,8,22,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,22,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,8,22,Mom and Pop Store,14.25
Campeche,Campeche,2014,8,22,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,8,22,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,8,22,Mom and Pop Store,12.4
Coahuila,Torreón,2014,8,22,Mom and Pop Store,12.1
Colima,Colima,2014,8,22,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,8,22,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,8,22,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,8,22,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,8,22,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,22,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,22,Mom and Pop Store,10.89
Durango,Durango,2014,8,22,Mom and Pop Store,11.75
Durango,Gómez Palacio,2014,8,22,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,8,22,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,8,22,Mom and Pop Store,11.5
Guanajuato,León,2014,8,22,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,22,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,22,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,22,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,22,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,22,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,22,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,22,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,22,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,22,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,22,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,22,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,22,Mom and Pop Store,12.33
Puebla,Puebla,2014,8,22,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,22,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,22,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,22,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,22,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,22,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,22,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,22,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,22,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,22,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,22,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,22,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,22,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,22,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,22,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,22,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,22,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,22,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,22,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,22,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,22,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,22,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,22,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,22,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,8,25,Mom and Pop Store,12.33
Baja California,Mexicali,2014,8,25,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,25,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,8,25,Mom and Pop Store,14.25
Campeche,Campeche,2014,8,25,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,8,25,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,8,25,Mom and Pop Store,12.4
Coahuila,Torreón,2014,8,25,Mom and Pop Store,12.1
Colima,Colima,2014,8,25,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,8,25,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,8,25,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,8,25,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,8,25,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,25,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,25,Mom and Pop Store,10.89
Durango,Durango,2014,8,25,Mom and Pop Store,11.75
Durango,Gómez Palacio,2014,8,25,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,8,25,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,8,25,Mom and Pop Store,11.5
Guanajuato,León,2014,8,25,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,25,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,25,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,25,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,25,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,25,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,25,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,25,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,25,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,25,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,25,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,25,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,25,Mom and Pop Store,12.33
Puebla,Puebla,2014,8,25,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,25,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,25,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,25,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,25,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,25,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,25,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,25,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,25,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,25,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,25,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,25,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,25,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,25,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,25,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,25,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,25,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,25,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,25,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,25,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,25,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,25,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,25,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,25,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,8,26,Mom and Pop Store,
Baja California,Mexicali,2014,8,26,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,26,Mom and Pop Store,
Baja California Sur,La Paz,2014,8,26,Mom and Pop Store,
Campeche,Campeche,2014,8,26,Mom and Pop Store,
Coahuila,Piedras Negras,2014,8,26,Mom and Pop Store,
Coahuila,Saltillo,2014,8,26,Mom and Pop Store,
Coahuila,Torreón,2014,8,26,Mom and Pop Store,
Colima,Colima,2014,8,26,Mom and Pop Store,
Chiapas,Tapachula,2014,8,26,Mom and Pop Store,
Chiapas,Tuxtla Gutiérrez,2014,8,26,Mom and Pop Store,
Chihuahua,Chihuahua,2014,8,26,Mom and Pop Store,
Chihuahua,Cd. Juárez,2014,8,26,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,26,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,26,Mom and Pop Store,10.89
Durango,Durango,2014,8,26,Mom and Pop Store,
Durango,Gómez Palacio,2014,8,26,Mom and Pop Store,
Guanajuato,Celaya,2014,8,26,Mom and Pop Store,
Guanajuato,Irapuato,2014,8,26,Mom and Pop Store,
Guanajuato,León,2014,8,26,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,26,Mom and Pop Store,
Guerrero,Chilpancingo,2014,8,26,Mom and Pop Store,
Hidalgo,Pachuca,2014,8,26,Mom and Pop Store,
Jalisco,Guadalajara,2014,8,26,Mom and Pop Store,
Jalisco,ZM Guadalajara,2014,8,26,Mom and Pop Store,
Edo. México,Toluca,2014,8,26,Mom and Pop Store,
Michoacán,Morelia,2014,8,26,Mom and Pop Store,
Morelos,Cuernavaca,2014,8,26,Mom and Pop Store,
Nayarit,Tepic,2014,8,26,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,26,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,26,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,26,Mom and Pop Store,
Puebla,Puebla,2014,8,26,Mom and Pop Store,
Puebla,ZM Puebla,2014,8,26,Mom and Pop Store,
Querétaro,Querétaro,2014,8,26,Mom and Pop Store,
Quintana Roo,Cancún,2014,8,26,Mom and Pop Store,
Quintana Roo,Chetumal,2014,8,26,Mom and Pop Store,
San Luis Potosí,San Luis Potosí,2014,8,26,Mom and Pop Store,
Sinaloa,Culiacán,2014,8,26,Mom and Pop Store,
Sonora,Cd. Obregón,2014,8,26,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,26,Mom and Pop Store,
Sonora,Nogales,2014,8,26,Mom and Pop Store,
Sonora,San Luis Río Colorado,2014,8,26,Mom and Pop Store,
Tabasco,Villahermosa,2014,8,26,Mom and Pop Store,
Tamaulipas,Cd. Victoria,2014,8,26,Mom and Pop Store,
Tamaulipas,Matamoros,2014,8,26,Mom and Pop Store,
Tamaulipas,Nuevo Laredo,2014,8,26,Mom and Pop Store,
Tamaulipas,Reynosa,2014,8,26,Mom and Pop Store,
Tamaulipas,Tampico,2014,8,26,Mom and Pop Store,
Tlaxcala,Tlaxcala,2014,8,26,Mom and Pop Store,
Veracruz,Coatzacoalcos,2014,8,26,Mom and Pop Store,
Veracruz,Poza Rica,2014,8,26,Mom and Pop Store,
Veracruz,Veracruz,2014,8,26,Mom and Pop Store,
Veracruz,Xalapa,2014,8,26,Mom and Pop Store,
Yucatán,Mérida,2014,8,26,Mom and Pop Store,
Zacatecas,Zacatecas,2014,8,26,Mom and Pop Store,
Aguascalientes,Aguascalientes,2014,8,27,Mom and Pop Store,12.33
Baja California,Mexicali,2014,8,27,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,27,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,8,27,Mom and Pop Store,14.25
Campeche,Campeche,2014,8,27,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,8,27,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,8,27,Mom and Pop Store,12.4
Coahuila,Torreón,2014,8,27,Mom and Pop Store,12.0
Colima,Colima,2014,8,27,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,8,27,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,8,27,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,8,27,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,8,27,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,27,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,27,Mom and Pop Store,10.89
Durango,Durango,2014,8,27,Mom and Pop Store,11.63
Durango,Gómez Palacio,2014,8,27,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,8,27,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,8,27,Mom and Pop Store,11.5
Guanajuato,León,2014,8,27,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,27,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,27,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,27,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,27,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,27,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,27,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,27,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,27,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,27,Mom and Pop Store,15.0
Nuevo León,Monterrey,2014,8,27,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,27,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,27,Mom and Pop Store,12.33
Puebla,Puebla,2014,8,27,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,27,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,27,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,27,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,27,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,27,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,27,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,27,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,27,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,27,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,27,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,27,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,27,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,27,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,27,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,27,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,27,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,27,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,27,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,27,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,27,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,27,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,27,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,27,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,8,29,Mom and Pop Store,12.33
Baja California,Mexicali,2014,8,29,Mom and Pop Store,16.29
Baja California,Tijuana,2014,8,29,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,8,29,Mom and Pop Store,14.25
Campeche,Campeche,2014,8,29,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,8,29,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,8,29,Mom and Pop Store,12.4
Coahuila,Torreón,2014,8,29,Mom and Pop Store,12.0
Colima,Colima,2014,8,29,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,8,29,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,8,29,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,8,29,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,8,29,Mom and Pop Store,13.11
D.F.,D.F.,2014,8,29,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,8,29,Mom and Pop Store,10.89
Durango,Durango,2014,8,29,Mom and Pop Store,11.63
Durango,Gómez Palacio,2014,8,29,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,8,29,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,8,29,Mom and Pop Store,11.5
Guanajuato,León,2014,8,29,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,8,29,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,8,29,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,8,29,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,8,29,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,8,29,Mom and Pop Store,11.8
Edo. México,Toluca,2014,8,29,Mom and Pop Store,11.14
Michoacán,Morelia,2014,8,29,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,8,29,Mom and Pop Store,14.67
Nayarit,Tepic,2014,8,29,Mom and Pop Store,15.33
Nuevo León,Monterrey,2014,8,29,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,8,29,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,8,29,Mom and Pop Store,12.33
Puebla,Puebla,2014,8,29,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,8,29,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,8,29,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,8,29,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,8,29,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,8,29,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,8,29,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,8,29,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,8,29,Mom and Pop Store,17.33
Sonora,Nogales,2014,8,29,Mom and Pop Store,15.0
Sonora,San Luis Río Colorado,2014,8,29,Mom and Pop Store,15.0
Tabasco,Villahermosa,2014,8,29,Mom and Pop Store,15.0
Tamaulipas,Cd. Victoria,2014,8,29,Mom and Pop Store,13.5
Tamaulipas,Matamoros,2014,8,29,Mom and Pop Store,15.5
Tamaulipas,Nuevo Laredo,2014,8,29,Mom and Pop Store,13.5
Tamaulipas,Reynosa,2014,8,29,Mom and Pop Store,13.75
Tamaulipas,Tampico,2014,8,29,Mom and Pop Store,14.0
Tlaxcala,Tlaxcala,2014,8,29,Mom and Pop Store,10.0
Veracruz,Coatzacoalcos,2014,8,29,Mom and Pop Store,14.5
Veracruz,Poza Rica,2014,8,29,Mom and Pop Store,15.0
Veracruz,Veracruz,2014,8,29,Mom and Pop Store,14.13
Veracruz,Xalapa,2014,8,29,Mom and Pop Store,11.38
Yucatán,Mérida,2014,8,29,Mom and Pop Store,14.83
Zacatecas,Zacatecas,2014,8,29,Mom and Pop Store,11.25
Aguascalientes,Aguascalientes,2014,9,1,Mom and Pop Store,12.33
Baja California,Mexicali,2014,9,1,Mom and Pop Store,16.29
Baja California,Tijuana,2014,9,1,Mom and Pop Store,13.55
Baja California Sur,La Paz,2014,9,1,Mom and Pop Store,14.25
Campeche,Campeche,2014,9,1,Mom and Pop Store,14.5
Coahuila,Piedras Negras,2014,9,1,Mom and Pop Store,14.0
Coahuila,Saltillo,2014,9,1,Mom and Pop Store,12.4
Coahuila,Torreón,2014,9,1,Mom and Pop Store,12.0
Colima,Colima,2014,9,1,Mom and Pop Store,14.0
Chiapas,Tapachula,2014,9,1,Mom and Pop Store,11.67
Chiapas,Tuxtla Gutiérrez,2014,9,1,Mom and Pop Store,13.0
Chihuahua,Chihuahua,2014,9,1,Mom and Pop Store,14.67
Chihuahua,Cd. Juárez,2014,9,1,Mom and Pop Store,13.11
D.F.,D.F.,2014,9,1,Mom and Pop Store,11.2
D.F.,ZM D.F.,2014,9,1,Mom and Pop Store,10.89
Durango,Durango,2014,9,1,Mom and Pop Store,11.63
Durango,Gómez Palacio,2014,9,1,Mom and Pop Store,12.25
Guanajuato,Celaya,2014,9,1,Mom and Pop Store,14.0
Guanajuato,Irapuato,2014,9,1,Mom and Pop Store,11.5
Guanajuato,León,2014,9,1,Mom and Pop Store,10.4
Guerrero,Acapulco,2014,9,1,Mom and Pop Store,14.75
Guerrero,Chilpancingo,2014,9,1,Mom and Pop Store,13.0
Hidalgo,Pachuca,2014,9,1,Mom and Pop Store,10.0
Jalisco,Guadalajara,2014,9,1,Mom and Pop Store,11.69
Jalisco,ZM Guadalajara,2014,9,1,Mom and Pop Store,11.8
Edo. México,Toluca,2014,9,1,Mom and Pop Store,11.14
Michoacán,Morelia,2014,9,1,Mom and Pop Store,12.14
Morelos,Cuernavaca,2014,9,1,Mom and Pop Store,14.67
Nayarit,Tepic,2014,9,1,Mom and Pop Store,15.33
Nuevo León,Monterrey,2014,9,1,Mom and Pop Store,14.0
Nuevo León,ZM Monterrey,2014,9,1,Mom and Pop Store,14.0
Oaxaca,Oaxaca,2014,9,1,Mom and Pop Store,12.33
Puebla,Puebla,2014,9,1,Mom and Pop Store,10.23
Puebla,ZM Puebla,2014,9,1,Mom and Pop Store,8.8
Querétaro,Querétaro,2014,9,1,Mom and Pop Store,14.0
Quintana Roo,Cancún,2014,9,1,Mom and Pop Store,15.0
Quintana Roo,Chetumal,2014,9,1,Mom and Pop Store,16.0
San Luis Potosí,San Luis Potosí,2014,9,1,Mom and Pop Store,11.67
Sinaloa,Culiacán,2014,9,1,Mom and Pop Store,14.67
Sonora,Cd. Obregón,2014,9,1,Mom and Pop Store,14.33
Sonora,Hermosillo,2014,9,1,Mom and Pop Store,17.33
